categoria,nombre,url,precio,fecha,rating
gastronomia,Menú Poke Gourmet en Healthy Poke,https://feverup.com/m/109577,"20,95 €",14 abr - 30 nov,4.6
gastronomia,Frida: ¡delicioso brunch del Grupo Larrumba!,https://feverup.com/m/89763,"22,00 €",22 - 30 abr,4.6
gastronomia,Brunch salado y dulce con copa en Café de la Cruz,https://feverup.com/m/93939,"Desde
18,00 €",14 abr - 31 dic,4.5
gastronomia,Menú en Pinsa Pizza: la receta gourmet que tienes que probar,https://feverup.com/m/102826,"Desde
17,00 €",14 abr - 31 jul,4.9
gastronomia,Menú con cachopo clásico de 1 metro para 4 personas en Urumea,https://feverup.com/m/96765,"100,00 €",14 abr - 01 mar,4.8
gastronomia,Decadente: menú con copa en el Barrio de las Letras,https://feverup.com/m/66075,"Desde
29,00 €",16 abr - 31 dic,4.7
gastronomia,Una cena cantada: menú y espectáculo de lírica en El Café de la Ópera,https://feverup.com/m/112854,"Desde
55,00 €",15 abr - 10 jun,4.6
gastronomia,Pipa&Co Chamartín: ¡delicioso brunch del Grupo Larrumba!,https://feverup.com/m/89766,"22,00 €",15 abr - 09 jul,4.6
gastronomia,"Perrachica, Grupo Larrumba: menú en Chamberí",https://feverup.com/m/69495,"Desde
24,90 €",14 - 30 abr,4.5
gastronomia,Espectáculo flamenco y menú en el tablao Torres Bermejas,https://feverup.com/m/96366,"Desde
25,50 €",14 - 24 abr,4.7
gastronomia,Brunch de fin de semana en BiBo Madrid de Dani García,https://feverup.com/m/91901,"39,00 €",23 abr - 11 jun,4.7
gastronomia,Huevos Benedict con bebida en Mafrens,https://feverup.com/m/117047,"12,00 €",14 abr - 27 jul,4.6
gastronomia,Pizzart: menú completo de pizza para 2 personas,https://feverup.com/m/83066,"39,90 €",14 abr - 31 dic,4.7
gastronomia,"Noche de hotel, desayuno, visita y degustación de vinos y quesos",https://feverup.com/m/96338,"Desde
130,00 €",14 abr - 01 ene,4.8
gastronomia,Pizzas y embutidos italianos con Aperol o cervezas en Memento Madrid,https://feverup.com/m/124973,"20,00 €",14 abr - 31 ago,
gastronomia,Delicioso brunch en Viva Burger,https://feverup.com/m/122338,"Desde
18,50 €",14 abr - 23 nov,4.5
gastronomia,Menú Ejecutivo en Descaro Madrid,https://feverup.com/m/124034,"15,50 €",14 abr - 29 dic,4.8
gastronomia,Cata de cervezas y degustación de quesos ecológicos,https://feverup.com/m/109820,"25,00 €",,4.6
gastronomia,Desayuno en Mafrens: pancakes y smoothies,https://feverup.com/m/119207,"15,00 €",17 abr - 29 sept,4.4
gastronomia,Tilda y Afloja: la comedy night más castiza en Tilda Neotaberna Castiza,https://feverup.com/m/124427,"Desde
6,00 €",27 abr - 27 jul,4.6
gastronomia,Mister O1 Extraordinary Pizza: Menú con pizza y entrante,https://feverup.com/m/102934,"Desde
19,90 €",14 abr - 30 jul,4.7
gastronomia,"Pipa&Co Aravaca, Grupo Larrumba: delicioso menú internacional",https://feverup.com/m/78256,"Desde
24,90 €",14 - 30 abr,4.5
gastronomia,"La Pecera, los famosos helados con forma de pez",https://feverup.com/m/101654,"Desde
4,90 €",14 abr - 30 sept,4.6
gastronomia,Brunch en El Escondite de Villanueva,https://feverup.com/m/65308,"Desde
22,00 €",15 abr - 09 jul,4.6
gastronomia,Menú de sushi en Casa Koi Migrante,https://feverup.com/m/115176,"33,00 €",14 abr - 04 jun,4.8
gastronomia,Viaje gastro en Mad Gourmets Galería Canalejas,https://feverup.com/m/121199,"36,00 €",14 abr - 31 ago,4.5
gastronomia,SteakBurger Gran Vía 55: chuletón de 1kg y vino para 2,https://feverup.com/m/93390,"79,90 €",14 abr - 30 jun,4.7
gastronomia,Cocido madrileño fusionado con ramen en Tilda Neotaberna Castiza,https://feverup.com/m/122677,"25,00 €",14 abr - 30 jun,4.0
gastronomia,3 cervezas artesanas y 3 tapas en VinoPremier,https://feverup.com/m/59547,"12,00 €",,4.3
gastronomia,Tarjeta Regalo OléOlá por Cristina Hoyos: el gran musical Flamenco de Madrid,https://feverup.com/m/120991,"Desde
55,00 €",,
gastronomia,Tacos & Tragos en TakoKiller by Zielou,https://feverup.com/m/128237,"50,00 €",20 abr - 27 jul,
gastronomia,Marieta: ¡el brunch de moda del Grupo Larrumba!,https://feverup.com/m/58132,"25,00 €",16 abr - 25 jun,4.6
gastronomia,Monchis: Menú fusión japonés y mexicano con Estrella Michelin,https://feverup.com/m/112148,"90,00 €",16 abr - 29 feb,4.5
gastronomia,16 pinchos donostiarras + botella de vino en Sagardi en Euskal Etxea,https://feverup.com/m/123059,"66,00 €",14 abr - 16 feb,4.1
gastronomia,Menú degustación para 2 en Fortuny Home Club,https://feverup.com/m/124120,"89,90 €",18 abr - 30 jun,
gastronomia,Guilty Cookies Salamanca: Pack de auténticas New-York-style cookies,https://feverup.com/m/122254,"Desde
11,95 €",14 abr - 23 nov,4.8
gastronomia,Restaurante el Olvido: menú para los amantes de la tierra y el mar,https://feverup.com/m/111143,"32,90 €",14 abr - 30 jun,4.8
gastronomia,Menú a la carta para dos en La Próxima de Velázquez,https://feverup.com/m/122680,"50,00 €",14 abr - 13 may,4.7
gastronomia,Yugo The Bunker: cocina japonesa con estrella Michelin,https://feverup.com/m/93334,"Desde
145,00 €",14 abr - 31 oct,4.7
gastronomia,Home Burger Bar: menú exclusivo de hamburguesa o sándwich,https://feverup.com/m/84399,"13,50 €",17 abr - 28 dic,4.6
gastronomia,Cheesecake Avenue: tarta y bebida en el Barrio de Salamanca,https://feverup.com/m/112621,"8,50 €",14 abr - 29 dic,4.8
gastronomia,¡Menú de noche en Sky Sushi!,https://feverup.com/m/68568,"27,50 €",14 abr - 30 dic,4.7
gastronomia,"Menú de altura en Lobito de Mar, del Grupo Dani García",https://feverup.com/m/91829,"40,00 €",17 abr - 13 jun,4.6
gastronomia,Crea tu plato combinado saludable en Mafrens,https://feverup.com/m/112304,"12,95 €",15 abr - 30 dic,4.9
gastronomia,Brunch en Café Comercial,https://feverup.com/m/73625,"30,00 €",15 abr - 30 sept,4.6
gastronomia,Restaurante La Misión: menú de vanguardia,https://feverup.com/m/111120,"32,90 €",14 abr - 30 jun,4.5
gastronomia,Tapa de bravas y caña o vino en Tilda Neotaberna,https://feverup.com/m/120897,"5,00 €",14 abr - 30 jun,4.3
gastronomia,Guilty Cookies Chamberí: Pack de auténticas New-York-style cookies,https://feverup.com/m/122241,"Desde
11,95 €",14 abr - 23 nov,4.7
gastronomia,Cata de iniciación de vinos y degustación de Ibéricos en VinoPremier,https://feverup.com/m/109807,"29,90 €",,4.7
gastronomia,Menú de pizza o burger en Pizzi & Dixie,https://feverup.com/m/122643,"Desde
15,50 €",14 abr - 30 nov,
gastronomia,Show de Flamenco con cena o consumición en La Carmela,https://feverup.com/m/105973,"Desde
45,00 €",14 abr - 31 dic,4.5
gastronomia,Menú en El Escondite de Villanueva,https://feverup.com/m/95811,"35,00 €",14 abr - 31 dic,4.7
gastronomia,PintArte: pinta un plato con vinos y merienda,https://feverup.com/m/112108,"28,00 €",15 abr,4.8
gastronomia,Santerra Neotaberna: Menú degustación en Ponzano,https://feverup.com/m/112115,"42,00 €",14 abr - 30 jun,4.8
gastronomia,Arepas and Go: menú con bebida,https://feverup.com/m/96256,"Desde
9,99 €",14 abr - 30 nov,4.5
gastronomia,Brunch asiático con cóctel en Baan restaurante,https://feverup.com/m/119257,"30,00 €",15 abr - 30 jul,3.8
gastronomia,Chamberí: menú deluxe en Maddock,https://feverup.com/m/62798,"34,90 €",14 abr - 27 may,4.6
gastronomia,Hamburguesa Take Away en La Puerta Amarilla,https://feverup.com/m/61514,"15,50 €",14 abr - 31 dic,4.6
gastronomia,Zest Almagro: Platos reinventados en versión saludable. Menú para 2,https://feverup.com/m/114826,"57,00 €",14 abr - 31 may,4.8
gastronomia,Afternoon Tea en NuBel: delicioso menú con cóctel,https://feverup.com/m/98023,"Desde
16,00 €",15 - 29 abr,4.3
gastronomia,Momento Açai en Mafrens Madrid,https://feverup.com/m/118927,"10,00 €",14 abr - 08 sept,
gastronomia,Menú degustación en Le Petit Dim Sum: ¡la mejor comida china!,https://feverup.com/m/116866,"49,00 €",14 abr - 04 ago,4.8
gastronomia,Menú mejor cachopo de Madrid 2022 para compartir,https://feverup.com/m/100752,"50,00 €",14 abr - 13 jul,4.5
gastronomia,Menú del día en la terraza de La Espumosa en Chamberí,https://feverup.com/m/112499,"14,90 €",17 abr - 29 dic,
gastronomia,Shanghai Mama: sabroso menú degustación oriental,https://feverup.com/m/92996,"50,00 €",14 abr - 29 dic,4.7
gastronomia,Menú para 2 en El Castizo Plaza del Ángel,https://feverup.com/m/121755,"Desde
49,90 €",14 abr - 30 sept,5.0
gastronomia,Cóctel y picoteo de alta cocina en Santerra Neotaberna,https://feverup.com/m/112116,"25,00 €",14 abr - 30 jun,4.8
gastronomia,Menú pizza de película en Friki Pizza,https://feverup.com/m/127617,"Desde
39,50 €",15 abr - 31 dic,
gastronomia,Pack de mini cheesecakes de sabores en Cheesecake Avenue,https://feverup.com/m/112613,"Desde
16,00 €",14 abr - 31 dic,4.1
gastronomia,Merienda para dos: delicioso calzone dulce en Pinsa Pizza,https://feverup.com/m/112798,"12,00 €",15 abr - 30 jul,4.8
gastronomia,Pizzart: brunch italiano para 2,https://feverup.com/m/95506,"44,80 €",15 abr - 31 oct,4.6
gastronomia,Cocido madrileño en tres vuelcos en Descaro Madrid,https://feverup.com/m/122256,"22,00 €",14 abr - 30 jun,
gastronomia,Menú Havanna para 2 en el Restaurante El Olvido,https://feverup.com/m/111145,"86,99 €",14 abr - 30 jun,
gastronomia,Cheesecake Avenue: Pack de picnic dulce para dos en el Retiro,https://feverup.com/m/112623,"19,00 €",14 abr - 30 sept,4.7
gastronomia,Sákale: menú premium de sushi con bebida,https://feverup.com/m/110050,"Desde
25,00 €",14 abr - 01 mar,4.3
gastronomia,Cata de sidras y degustación de quesos artesanos en VinoPremier,https://feverup.com/m/109821,"25,00 €",,
gastronomia,Pizza por metros + bebidas en Kilómetros de pizza,https://feverup.com/m/96230,"Desde
35,00 €",14 abr - 01 mar,4.7
gastronomia,Tarta de queso del Tío Luigi y café de especialidad,https://feverup.com/m/119027,"6,00 €",14 abr - 15 sept,4.9
gastronomia,Surtido de ibéricos y botella de vino para 2 en VinoPremier,https://feverup.com/m/65003,"24,90 €",,4.6
gastronomia,Menú brunch para 2 con cócteles en Poke Friendly,https://feverup.com/m/115267,"26,00 €",15 abr - 02 jul,
gastronomia,Desayuno diferente en Casa Koi Migrante,https://feverup.com/m/119778,"14,00 €",17 abr - 30 jun,
gastronomia,Menú Ruleta Pizzart: una divertida ruleta de pizza y bebida,https://feverup.com/m/116896,"27,50 €",14 abr - 19 jul,4.4
gastronomia,Restaurante el Recuerdo: menú fusión para 2,https://feverup.com/m/111119,"83,99 €",14 abr - 30 jun,5.0
gastronomia,Batido o gofre en The Shake Box C.C Isla Azul,https://feverup.com/m/115020,"Desde
5,00 €",14 abr - 30 jun,4.6
gastronomia,Menú entre semana con ingredientes naturales en Casa Koi Migrante,https://feverup.com/m/119784,"14,90 €",17 abr - 30 jun,
gastronomia,Menú vegano para dos en Viva Burger,https://feverup.com/m/123048,"55,00 €",14 abr - 23 nov,4.7
gastronomia,Restaurante La Misión: Menú Salvatierra para 2,https://feverup.com/m/111122,"75,00 €",14 abr - 30 jun,
gastronomia,Menú del día vegano en Viva Burger,https://feverup.com/m/122337,"13,50 €",14 abr - 24 nov,
gastronomia,Experiencia premium en el Restaurante La Misión,https://feverup.com/m/111142,"99,99 €",14 abr - 30 jun,4.3
gastronomia,Menú mediterráneo para dos en El Pil Pil,https://feverup.com/m/123941,"60,00 €",14 abr - 08 may,3.8
gastronomia,Experiencia Siciliana en Ozio Gastronómico,https://feverup.com/m/120479,"50,00 €",14 abr - 31 oct,3.7
gastronomia,Cata de cuatro vermuts con aperitivos en VinoPremier,https://feverup.com/m/109824,"25,00 €",,
gastronomia,La Pizzería Madrid: menú Italiano para 2 en Chueca,https://feverup.com/m/97841,"59,90 €",16 abr - 31 dic,4.8
gastronomia,Tapeo latino y cócteles para dos en Casa Koi Migrante,https://feverup.com/m/115168,"19,00 €",14 abr - 04 jun,4.8
gastronomia,Menú para 2 en El Castizo Canalejas,https://feverup.com/m/100511,"Desde
49,90 €",14 abr - 30 sept,4.4
gastronomia,¡Menú asiático en Sky Sushi!,https://feverup.com/m/68347,"Desde
19,00 €",14 abr - 29 dic,4.7
gastronomia,Crepe con bebida en El Sitio Moncloa,https://feverup.com/m/50214,"5,50 €",14 abr - 30 jun,4.7
gastronomia,Zest Recoletos: Platos reinventados en versión saludable. Menú para 2,https://feverup.com/m/114907,"57,00 €",14 abr - 31 may,4.7
gastronomia,Solo de Croquetas: degustación de croquetas gourmet,https://feverup.com/m/82847,"26,00 €",14 abr - 31 dic,3.9
gastronomia,Menú Estación Hawaii en Poke Friendly,https://feverup.com/m/115353,"16,00 €",14 abr - 02 jul,4.7
gastronomia,Tapeo asiático-latino para dos en Casa Koi Migrante,https://feverup.com/m/115171,"39,00 €",18 abr - 01 jun,4.6
gastronomia,The Irish Rover: hamburguesa con pinta y copa,https://feverup.com/m/91251,"19,00 €",16 abr - 31 oct,4.3
gastronomia,Menú gourmet hawainano en Poke Friendly,https://feverup.com/m/115269,"20,00 €",14 abr - 04 jun,
gastronomia,Degustación de gin tonics en VinoPremier,https://feverup.com/m/59549,"15,00 €",,4.3
gastronomia,Home Burger Bar Premium: Gin & Burger,https://feverup.com/m/84401,"Desde
18,50 €",17 abr - 28 dic,4.4
gastronomia,Menú saludable para dos personas en Healthy Poke,https://feverup.com/m/107629,"24,90 €",14 abr - 31 dic,4.6
gastronomia,Cata de mezcal y tequila con degustación de tacos en VinoPremier,https://feverup.com/m/109823,"35,00 €",,
gastronomia,Menú gourmet hawainano para 2 en Poke Friendly,https://feverup.com/m/115268,"39,00 €",15 abr - 04 jun,
gastronomia,Degustación de tapas para 2 en Healthy Poke,https://feverup.com/m/109578,"24,95 €",14 abr - 30 nov,
gastronomia,"Brando Helado, helados y más en Chueca",https://feverup.com/m/101661,"Desde
10,00 €",14 abr - 31 dic,4.3
gastronomia,La Taquería de Birra: pura cocina mexicana y margaritas,https://feverup.com/m/91495,"Desde
30,00 €",17 abr - 31 ago,4.5
gastronomia,Cata de vinos de Jerez y Oporto + tabla de ibéricos en VinoPremier,https://feverup.com/m/109822,"35,00 €",,
cine,Entradas para Super Mario Bros. en Autocine Madrid Fever,https://feverup.com/m/120838,"Desde
5,50 €",14 - 16 abr,4.4
cine,Entradas para Cines Yelmo: ¡toda la cartelera!,https://feverup.com/m/54872,"Desde
5,90 €",,4.6
cine,Entradas Super Mario Bros. La película en cines,https://feverup.com/m/125663,"Desde
5,90 €",,
cine,Entradas John Wick 4 en cines,https://feverup.com/m/125330,"Desde
5,90 €",,5.0
cine,Entradas 65 en cines,https://feverup.com/m/127676,"Desde
5,90 €",,
cine,Entradas Mari(dos) en cines,https://feverup.com/m/126979,"Desde
5,90 €",,4.9
cine,Entradas Scream VI en cines,https://feverup.com/m/126976,"Desde
5,90 €",,4.8
cine,Pequeño Cine Estudio: ¡el mejor cine de autor!,https://feverup.com/m/95546,"Desde
6,50 €",14 - 20 abr,4.5
cine,Entradas Anticipadas Posesión Infernal: El despertar en cines - Lista de espera,https://feverup.com/m/126631,,,
cine,Entradas anticipadas Guardianes de la Galaxia Vol. 3 en cines - Lista de espera,https://feverup.com/m/127317,"Desde
5,90 €",,
cine,Cine mudo con música en directo: Siete Ocasiones,https://feverup.com/m/128032,"Desde
8,00 €",23 abr,
cine,Cine mudo con música en directo: El Maquinista de la general,https://feverup.com/m/128033,"Desde
8,00 €",21 may,
cine,Entradas El hotel de los líos. García y García 2 en cines,https://feverup.com/m/127586,"Desde
5,90 €",,
cine,Entradas ¡Shazam! La furia de los dioses en cines,https://feverup.com/m/124868,"Desde
5,90 €",,5.0
cine,Entradas Anticipadas La Sirenita en cines - Lista de espera,https://feverup.com/m/128200,,,
cine,Entradas Anticipadas Fast X en cines - Lista de espera,https://feverup.com/m/127895,,,
cine,Entradas Dungeons & Dragons: Honor entre ladrones en cines,https://feverup.com/m/125660,"Desde
5,90 €",,
cine,Entradas Air en cines,https://feverup.com/m/128106,"Desde
5,90 €",,
cine,Experiencia Love & Wheels: descapotable + película y cena en Autocine Madrid Fever,https://feverup.com/m/127174,"149,00 €",20 abr - 27 may,
cine,Entradas Anticipadas Renfield en cines - Lista de espera,https://feverup.com/m/126512,,,
cine,Entradas Anticipadas Spider-Man: Cruzando el Mutiverso en cines - Lista de espera,https://feverup.com/m/128483,,,
cine,Entradas Los tres mosqueteros: D'Artagnan en cines,https://feverup.com/m/128488,"Desde
5,90 €",,
cine,Entradas Renfield en cines,https://feverup.com/m/128489,"Desde
5,90 €",,
cine,Entradas Maravilloso desastre en cines,https://feverup.com/m/128516,"Desde
5,90 €",,
bebidas-afterwork,"Tour de bares por el centro de Madrid, ¡con chupito!",https://feverup.com/m/114458,"20,00 €",14 abr - 30 jun,
bebidas-afterwork,Beermad 2023: El festival más cervecero,https://feverup.com/m/127558,Gratis,12 - 15 may,
bebidas-afterwork,Picoteo con cervezas en La Próxima de Velázquez,https://feverup.com/m/122679,"Desde
8,00 €",14 abr - 13 may,4.7
bebidas-afterwork,Rita's Fest Feria de Abril en Autocine Madrid Fever - 22 de abril,https://feverup.com/m/127057,"Desde
15,00 €",22 abr,
bebidas-afterwork,Rita's Brunch by Martini: terraceo en Autocine Madrid,https://feverup.com/m/84063,"Desde
5,00 €",15 abr - 28 may,4.2
bebidas-afterwork,Merienda para dos: delicioso calzone dulce en Pinsa Pizza,https://feverup.com/m/112798,"12,00 €",15 abr - 30 jul,4.8
bebidas-afterwork,Rita's Fest Feria de Abril con Andy y Lucas - 23 abril - Autocine,https://feverup.com/m/127907,"Desde
15,00 €",23 abr,
bebidas-afterwork,Rockin'1000: Una banda de mil músicos en directo,https://feverup.com/m/125023,"Desde
39,50 €",03 jun,
bebidas-afterwork,"Brunch ""Madrid"" en Le Pain Quotidien",https://feverup.com/m/123965,"15,55 €",14 abr - 02 mar,4.6
bebidas-afterwork,"Marabú: DJs, copas y el mejor ambiente de Madrid",https://feverup.com/m/122564,"15,00 €",15 abr - 27 may,3.8
bebidas-afterwork,Bingo Drag: el bingo con show drag más divertido,https://feverup.com/m/122146,"10,00 €",15 abr - 27 may,4.7
bebidas-afterwork,"Pizzart: 2 copas, cócteles, pizzas o cervezas",https://feverup.com/m/91841,"Desde
6,50 €",14 abr - 31 oct,4.8
bebidas-afterwork,Batido o gofre en The Shake Box C.C Isla Azul,https://feverup.com/m/115020,"Desde
5,00 €",14 abr - 30 jun,4.6
bebidas-afterwork,Cubo de 5 cervezas en Pizzart,https://feverup.com/m/111483,"Desde
11,90 €",14 abr - 30 sept,4.8
bebidas-afterwork,Dos cervezas Mahou dobles en Tapaloguistas,https://feverup.com/m/127584,"5,50 €",14 abr - 30 dic,
bebidas-afterwork,Casa Suecia: Bubble Brunch con opción de cóctel y DJ,https://feverup.com/m/92243,"Desde
30,00 €",23 abr - 31 dic,4.6
bebidas-afterwork,Cata de cervezas + monólogo en Mad Beer Hall,https://feverup.com/m/113454,"15,00 €",21 abr - 28 jul,4.4
bebidas-afterwork,El brunch más Descarao en Plaza de España,https://feverup.com/m/103070,"Desde
25,00 €",15 abr - 31 dic,4.6
bebidas-afterwork,Tarta de queso del Tío Luigi y café de especialidad,https://feverup.com/m/119027,"6,00 €",14 abr - 15 sept,4.9
bebidas-afterwork,2 vermús + un aperitivo en VinoPremier,https://feverup.com/m/54200,"8,00 €",,4.5
bebidas-afterwork,Beer Pong Madrid: el primer bar de Beer Pong de España,https://feverup.com/m/93235,"Desde
10,00 €",14 abr - 31 dic,4.6
bebidas-afterwork,"Ginkgo Jet Drunk: un show inmersivo con cócteles, música ¡y más!",https://feverup.com/m/116635,"Desde
22,00 €",14 abr - 30 dic,4.2
bebidas-afterwork,Dos horas de Beer Pong con barra libre de vino,https://feverup.com/m/126278,"22,00 €",16 abr - 31 dic,
bebidas-afterwork,Ruta de Bares + entrada a discoteca en el centro de Madrid,https://feverup.com/m/124925,"12,00 €",14 abr - 01 jul,
bebidas-afterwork,Almalibre Açaí House: el mejor açaí de Madrid,https://feverup.com/m/84341,"Desde
5,40 €",14 abr - 31 dic,4.8
bebidas-afterwork,Painting & Wine con vistas en Ocean Drive Madrid,https://feverup.com/m/127408,"35,00 €",14 abr - 08 sept,
bebidas-afterwork,Brunch Flamenco con cóctel y show en directo,https://feverup.com/m/112940,"33,00 €",23 abr - 25 jun,4.7
bebidas-afterwork,Liga oficial de beer pong: 3 horas de juego + 2 bebidas,https://feverup.com/m/109739,"20,00 €",20 abr - 28 dic,5.0
bebidas-afterwork,Brunch en Museo Chicote,https://feverup.com/m/96944,"Desde
29,00 €",16 abr - 25 jun,4.3
bebidas-afterwork,La Terraza de Colón: el nuevo brunch saludable de moda,https://feverup.com/m/103169,"Desde
29,95 €",15 abr - 30 jul,3.6
bebidas-afterwork,"Diversidrag, el dragshow mas inclusivo en Bala Perdida Club",https://feverup.com/m/126492,"10,00 €",18 - 25 abr,
bebidas-afterwork,Cócteles en Chueca en Areia Chill Out,https://feverup.com/m/45990,"10,00 €",16 abr - 31 oct,4.7
bebidas-afterwork,Brunch con champagne en la terraza de La Espumosa,https://feverup.com/m/112228,"28,00 €",15 abr - 31 dic,4.5
bebidas-afterwork,Degustación de 3 copas de vino y 3 tapas en VinoPremier,https://feverup.com/m/71643,"12,00 €",,4.3
bebidas-afterwork,Raciones y cervezas en La Penúltima,https://feverup.com/m/122616,"Desde
15,00 €",14 abr - 13 jun,4.9
bebidas-afterwork,2 copas en Carbones 13: ¡puro retro!,https://feverup.com/m/62725,"15,00 €",14 abr - 30 sept,4.7
bebidas-afterwork,Ella Sky Bar: croquetas y vermut con vistas en Gran Vía,https://feverup.com/m/109274,"8,00 €",14 abr - 30 sept,4.5
bebidas-afterwork,"Tardeos en La Parrilla de La Máquina: DJs, copas ¡y más!",https://feverup.com/m/123222,"15,00 €",20 abr - 21 dic,3.9
bebidas-afterwork,Taller de coctelería en Malasaña,https://feverup.com/m/117740,"40,00 €",16 abr - 31 ago,4.7
bebidas-afterwork,Huevos Benedict con bebida en Mafrens,https://feverup.com/m/117047,"12,00 €",14 abr - 27 jul,4.6
bebidas-afterwork,"Noche de hotel, desayuno, visita y degustación de vinos y quesos",https://feverup.com/m/96338,"Desde
130,00 €",14 abr - 01 ene,4.8
bebidas-afterwork,Pizzas y embutidos italianos con Aperol o cervezas en Memento Madrid,https://feverup.com/m/124973,"20,00 €",14 abr - 31 ago,
bebidas-afterwork,Catas con bodegas en VinoPremier,https://feverup.com/m/117566,"15,00 €",24 abr - 14 jun,
bebidas-afterwork,Cata de cervezas y degustación de quesos ecológicos,https://feverup.com/m/109820,"25,00 €",,4.6
bebidas-afterwork,Desayuno en Mafrens: pancakes y smoothies,https://feverup.com/m/119207,"15,00 €",17 abr - 29 sept,4.4
bebidas-afterwork,Tarjeta Regalo Rockin'1000: Una banda de mil músicos en directo,https://feverup.com/m/126024,"Desde
49,50 €",,
bebidas-afterwork,Un cóctel o una copa afterwork en Le Macao,https://feverup.com/m/125709,"7,50 €",14 abr - 27 oct,
bebidas-afterwork,Brunch en El Escondite de Villanueva,https://feverup.com/m/65308,"Desde
22,00 €",15 abr - 09 jul,4.6
bebidas-afterwork,3 cervezas artesanas y 3 tapas en VinoPremier,https://feverup.com/m/59547,"12,00 €",,4.3
bebidas-afterwork,Maridaje con cóctel de autor en Restaurante Cadaqués Madrid,https://feverup.com/m/123061,"15,00 €",14 abr - 13 jul,
bebidas-afterwork,Tacos & Tragos en TakoKiller by Zielou,https://feverup.com/m/128237,"50,00 €",20 abr - 27 jul,
bebidas-afterwork,Cheesecake Avenue: tarta y bebida en el Barrio de Salamanca,https://feverup.com/m/112621,"8,50 €",14 abr - 29 dic,4.8
bebidas-afterwork,Tapa de bravas y caña o vino en Tilda Neotaberna,https://feverup.com/m/120897,"5,00 €",14 abr - 30 jun,4.3
bebidas-afterwork,Cata de iniciación de vinos y degustación de Ibéricos en VinoPremier,https://feverup.com/m/109807,"29,90 €",,4.7
bebidas-afterwork,PintArte: pinta un plato con vinos y merienda,https://feverup.com/m/112108,"28,00 €",15 abr,4.8
bebidas-afterwork,Brunch vegetariano en Mafrens Madrid,https://feverup.com/m/116921,"20,00 €",14 abr - 21 jul,
bebidas-afterwork,Brunch asiático con cóctel en Baan restaurante,https://feverup.com/m/119257,"30,00 €",15 abr - 30 jul,3.8
bebidas-afterwork,¡Cata de vinos en la Plaza mayor!,https://feverup.com/m/94376,"20,50 €",14 - 26 abr,5.0
bebidas-afterwork,Momento Açai en Mafrens Madrid,https://feverup.com/m/118927,"10,00 €",14 abr - 08 sept,
bebidas-afterwork,Cóctel y picoteo de alta cocina en Santerra Neotaberna,https://feverup.com/m/112116,"25,00 €",14 abr - 30 jun,4.8
bebidas-afterwork,La Mordida: menú Premium para 2 personas con jarra de margaritas,https://feverup.com/m/91853,"59,90 €",14 abr - 31 dic,4.6
bebidas-afterwork,Cheesecake Avenue: Pack de picnic dulce para dos en el Retiro,https://feverup.com/m/112623,"19,00 €",14 abr - 30 sept,4.7
bebidas-afterwork,Cata de sidras y degustación de quesos artesanos en VinoPremier,https://feverup.com/m/109821,"25,00 €",,
bebidas-afterwork,Surtido de ibéricos y botella de vino para 2 en VinoPremier,https://feverup.com/m/65003,"24,90 €",,4.6
bebidas-afterwork,Cata de cuatro vermuts con aperitivos en VinoPremier,https://feverup.com/m/109824,"25,00 €",,
bebidas-afterwork,The Irish Rover: hamburguesa con pinta y copa,https://feverup.com/m/91251,"19,00 €",16 abr - 31 oct,4.3
bebidas-afterwork,Cata de vinos veganos en Pizzi & Dixie,https://feverup.com/m/122644,"Desde
40,00 €",17 abr - 30 nov,
bebidas-afterwork,Degustación de gin tonics en VinoPremier,https://feverup.com/m/59549,"15,00 €",,4.3
bebidas-afterwork,Cata de mezcal y tequila con degustación de tacos en VinoPremier,https://feverup.com/m/109823,"35,00 €",,
bebidas-afterwork,Excursión de 1 día con cata de vinos por la región de Madrid,https://feverup.com/m/92138,"147,50 €",15 - 24 abr,
bebidas-afterwork,Cata de vinos de Jerez y Oporto + tabla de ibéricos en VinoPremier,https://feverup.com/m/109822,"35,00 €",,
bebidas-afterwork,Excursión guiada a bodega de vino con cata desde Madrid,https://feverup.com/m/92223,"91,00 €",15 - 25 abr,
planes-aire-libre,Mediterráneo Sound Segunda Edición - Lista de espera,https://feverup.com/m/115102,,,
planes-aire-libre,A Summer Story 2023,https://feverup.com/m/119824,"Desde
40,00 €",23 - 24 jun,
planes-aire-libre,Abonos Medusa Festival 2023: Age of Times,https://feverup.com/m/126498,"86,95 €",11 ago,
planes-aire-libre,Beermad 2023: El festival más cervecero,https://feverup.com/m/127558,Gratis,12 - 15 may,
planes-aire-libre,Rita's Fest Feria de Abril en Autocine Madrid Fever - 22 de abril,https://feverup.com/m/127057,"Desde
15,00 €",22 abr,
planes-aire-libre,Rita's Brunch by Martini: terraceo en Autocine Madrid,https://feverup.com/m/84063,"Desde
5,00 €",15 abr - 28 may,4.2
planes-aire-libre,City Game Malasaña: tour interactivo por Madrid,https://feverup.com/m/118509,"Desde
20,00 €",,
planes-aire-libre,If You Like Cars presenta Autopía 2023,https://feverup.com/m/126148,"20,00 €",22 abr,
planes-aire-libre,Vuelo en girocóptero-autogiro en Escuela de Aviadores,https://feverup.com/m/119690,"Desde
58,00 €",15 abr - 28 sept,
planes-aire-libre,Candlelight Summer 2023 - Lista de espera,https://feverup.com/m/121393,,,
